accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
-5.1666875,-4.201824,7.225701,-0.2932153,-0.047647487,-0.073303826,323.28,-333.0,-1140.5399,-0.62488663,-0.39504328,-0.58418524,-0.234041,0.231396,0.071551,10.663424
-4.9176903,-4.747702,7.536947,-0.25045475,-0.07941248,-0.12705997,322.8,-332.69998,-1140.78,-0.35673606,-0.92416185,-0.25378537,-0.234041,0.231396,0.071551,9.393347
-4.201824,-4.6950297,7.5848308,-0.2406809,-0.112399206,-0.14538592,321.84,-331.8,-1141.26,0.35673606,-0.8714894,-0.20350714,-0.234041,0.231396,0.071551,11.931961
-3.5984852,-4.355053,7.771579,-0.21746802,-0.1441642,-0.14172074,321.53998,-332.22,-1141.44,0.93852705,-0.48123455,-0.007182605,-0.234041,0.231396,0.071551,8.117
-4.6662993,-3.928885,7.9990277,-0.1563815,-0.073303826,-0.14294247,321.72,-332.16,-1141.32,-0.12689269,-0.055066638,0.21787235,-0.238626,0.228391,0.070476,10.05027
-3.7900212,-3.9097314,7.9966335,-0.21013765,-0.07086037,-0.13439035,321.96,-332.88,-1140.6,0.7350199,-0.009576807,0.22266077,-0.238626,0.228391,0.070476,9.989846
-3.5170822,-4.369418,8.202535,-0.20280726,-0.061086524,-0.10629055,322.19998,-332.88,-1140.5399,1.0079589,-0.46926352,0.4285621,-0.238626,0.228391,0.070476,10.028614
-3.608062,-4.7500963,8.130709,-0.096516706,-0.029321533,-0.058643065,322.32,-332.52,-1140.0,0.89303726,-0.81163436,0.36152446,-0.238626,0.228391,0.070476,10.005768999999999
-3.6750996,-5.0158525,7.7308774,0.047647487,0.015882496,0.04642576,322.5,-333.0,-1139.46,0.82599956,-1.0773908,-0.035913024,-0.238626,0.228391,0.070476,10.045923
-3.7086184,-5.1116204,7.7548194,0.1001819,0.052534413,0.07452556,322.32,-332.4,-1140.12,0.7589619,-1.1540052,-0.021547815,-0.238626,0.228391,0.070476,9.989500000000001
-4.012682,-4.9296613,7.9870567,0.13561209,0.073303826,0.04886922,322.38,-332.75998,-1140.24,0.45489833,-0.9720459,0.20829555,-0.23886,0.227598,0.070058,10.031922999999999
-3.9336734,-4.213795,7.85777,0.15515977,0.103847094,0.05009095,322.38,-332.58,-1140.5399,0.48123455,-0.20829555,0.074220255,-0.23886,0.227598,0.070058,10.012963000000001
-3.9336734,-4.213795,7.85777,0.14782938,0.1160644,0.07696902,322.08,-331.97998,-1140.66,0.48123455,-0.20829555,0.074220255,-0.23886,0.227598,0.070058,10.313116999999998
-4.1539397,-3.8786068,8.157045,0.1160644,0.11728613,0.09896017,321.96,-332.28,-1140.1799,0.22026655,0.15322891,0.36631286,-0.23886,0.227598,0.070058,9.717422000000001
-4.232949,-3.86903,8.281544,0.05131268,0.13561209,0.11728613,321.9,-331.97998,-1140.4199,0.1412579,0.16280572,0.49081135,-0.23645,0.229395,0.070926,10.021808
-4.4220905,-3.7972038,8.046912,0.015882496,0.15149458,0.13194689,322.13998,-332.03998,-1140.2999,-0.062249243,0.24181437,0.24899697,-0.23645,0.229395,0.070926,10.012191999999999
-4.6710877,-3.8881836,7.6590514,-0.028099801,0.13194689,0.12705997,322.56,-331.91998,-1140.0599,-0.31124622,0.15083471,-0.1364695,-0.23645,0.229395,0.070926,10.664461
-4.867412,-4.027047,7.395689,-0.02565634,0.118507855,0.11728613,322.32,-331.8,-1139.94,-0.49081135,0.011971008,-0.39025488,-0.23645,0.229395,0.070926,9.376346
-5.08289,-4.465186,7.1945763,0.06963864,0.10751228,0.07452556,322.25998,-332.1,-1140.1799,-0.7062895,-0.4237737,-0.59136784,-0.23645,0.229395,0.070926,12.516769
-5.1642933,-4.474763,7.0605006,0.112399206,0.1160644,0.064751714,322.32,-331.8,-1140.84,-0.7637503,-0.4381389,-0.7134721,-0.23645,0.229395,0.070926,7.648269999999999
-5.0637364,-4.3406878,7.321469,0.18936823,0.15760323,0.043982297,322.44,-332.1,-1141.14,-0.6631939,-0.30406362,-0.45250413,-0.234665,0.232906,0.071039,9.927499
-4.7620673,-3.9576154,7.6614456,0.24190263,0.1966986,0.03176499,323.22,-332.58,-1141.08,-0.32561144,0.079008654,-0.090979666,-0.234665,0.232906,0.071039,9.991075
-4.6136265,-3.8762126,8.042124,0.25778514,0.23335053,0.039095376,323.58,-331.91998,-1140.66,-0.17717093,0.1604115,0.2873042,-0.234665,0.232906,0.071039,10.328307999999998
-4.5513773,-3.6631286,7.97748,0.24678956,0.25900686,0.05375614,323.03998,-332.63998,-1140.36,-0.07182605,0.34237084,0.22984336,-0.234665,0.232906,0.071039,9.688616999999999
-4.594473,-3.5936968,7.955932,0.21380283,0.27122417,0.05009095,322.68,-332.34,-1140.36,-0.11492168,0.41180268,0.20829555,-0.230491,0.238123,0.068609,10.034193
-4.596867,-3.9073372,7.9128366,0.19058995,0.26633725,0.036651913,322.19998,-331.86,-1140.72,-0.07182605,0.062249243,0.17477672,-0.230491,0.238123,0.068609,9.982038
-4.572925,-3.9959226,7.7213006,0.18936823,0.25045475,0.030543262,322.32,-332.46,-1140.24,-0.047884032,-0.023942016,-0.01436521,-0.230491,0.238123,0.068609,10.029538
-4.584896,-4.1132383,7.639898,0.20280726,0.24923302,0.021991149,322.74,-332.75998,-1140.24,-0.023942016,-0.16519992,-0.088585466,-0.230491,0.238123,0.068609,10.009962
-4.654328,-3.892972,7.675811,0.22479841,0.24923302,0.009773844,322.44,-333.0,-1140.1799,-0.093373865,0.05267244,-0.05267244,-0.230491,0.238123,0.068609,10.048422
-4.5681367,-3.9600096,7.752425,0.24556783,0.24801129,0.0036651916,322.91998,-332.63998,-1140.6,0.021547815,-0.038307227,0.02873042,-0.230491,0.238123,0.068609,9.986538
-4.6710877,-4.0174704,7.800309,0.25900686,0.26511553,-0.007330383,323.03998,-332.34,-1141.32,-0.079008654,-0.095768064,0.076614454,-0.226918,0.241971,0.064739,10.028924
-4.72376,-3.940856,7.73806,0.2565634,0.27000242,-0.013439035,323.03998,-332.03998,-1141.14,-0.09816227,-0.047884032,0.019153614,-0.226918,0.241971,0.064739,10.014884999999998
-4.8745947,-3.8714242,7.6375036,0.25778514,0.27366763,-0.015882496,323.69998,-332.82,-1140.9,-0.24899697,0.019153614,-0.079008654,-0.226918,0.241971,0.064739,10.97573
-5.0182467,-3.86903,7.477092,0.27977628,0.2846632,-0.035430185,323.58,-333.12,-1140.78,-0.35913026,0.0,-0.23223756,-0.226918,0.241971,0.064739,9.057115000000001
-5.0134583,-3.8714242,7.3885064,0.31398472,0.28588495,-0.05375614,323.03998,-333.3,-1140.1799,-0.35434186,-0.0023942017,-0.320823,-0.222304,0.247813,0.059642,11.663614999999998
-5.2049947,-3.8594532,7.3669586,0.31031954,0.26389378,-0.057421334,323.52,-333.53998,-1139.88,-0.50757074,-0.019153614,-0.33279404,-0.222304,0.247813,0.059642,8.392577
-5.1379566,-3.6128504,7.347805,0.30909783,0.23335053,-0.0720821,323.88,-333.78,-1140.0599,-0.4405331,0.22505496,-0.35194764,-0.222304,0.247813,0.059642,10.0555
-5.133168,-3.7229836,7.4627266,0.30909783,0.20280726,-0.07941248,323.94,-334.08,-1139.94,-0.40462008,0.088585466,-0.23223756,-0.222304,0.247813,0.059642,9.996077
-5.0876784,-3.6583402,7.5441294,0.30298916,0.17837265,-0.08552113,324.0,-333.96,-1140.78,-0.35913026,0.15322891,-0.15083471,-0.222304,0.247813,0.059642,10.023038999999999
-5.0278234,-3.5170822,7.7548194,0.2932153,0.16126843,-0.08674286,323.63998,-333.72,-1141.26,-0.2705448,0.2681506,0.062249243,-0.222304,0.247813,0.059642,9.999769999999998
-4.9799395,-3.5697548,7.809886,0.27000242,0.15271631,-0.080634214,322.97998,-333.3,-1141.32,-0.22266077,0.21547815,0.11731588,-0.217074,0.251253,0.054671,10.039768999999998
-4.936844,-3.5314474,7.750031,0.2321288,0.13683382,-0.07819075,323.52,-333.12,-1141.5599,-0.15801731,0.22505496,0.05746084,-0.217074,0.251253,0.054671,10.104461
-5.032612,-3.6750996,7.7931266,0.18325958,0.12705997,-0.0720821,323.88,-333.24,-1141.26,-0.25378537,0.08140286,0.10055647,-0.217074,0.251253,0.054671,10.220116
-4.951209,-3.5577838,7.762002,0.14538592,0.1160644,-0.07086037,324.24,-333.78,-1140.78,-0.15562311,0.18195933,0.07182605,-0.217074,0.251253,0.054671,9.697615
