accx,accy,accz,gyrx,gyry,gyrz
-3.5936968,-1.7022774,6.9958572,-0.52656585,2.1587977,1.097114
-4.5872903,-2.2481554,8.793902,-0.3200934,2.2272146,1.1753048
-5.755661,-2.3798366,9.945514,-0.22968534,2.289523,1.2327261
-7.314286,-1.484405,10.187328,-0.2773328,2.2321017,1.486846
-7.3789296,-0.6799533,10.91756,-0.45570546,2.1294763,1.5454891
-7.5824366,-0.1436521,11.226412,-0.8698721,2.025629,1.672549
-8.341399,-0.32321724,10.168175,-1.2144,1.8264871,1.8252654
-8.494628,-0.5746084,10.869676,-1.3695599,1.6676621,1.9376645
-9.208099,-1.6232687,12.042834,-1.5784758,1.3585643,2.0525072
-9.629479,-2.6623523,12.686874,-1.6053538,1.1386528,2.0879374
-9.7324295,-3.8522706,14.149732,-1.4037683,0.91996306,2.117259
-8.844181,-3.1603463,13.941437,-1.0677924,0.8014552,2.0683897
-8.109161,-2.3918076,13.326127,-0.79901177,0.8014552,1.9743165
-8.578424,-2.1188686,11.920731,-0.7892379,0.73426,1.9816469
-8.9279785,-1.5370775,11.022904,-0.74036866,0.63529986,2.0231857
-8.892065,-1.4437037,11.049241,-0.6963864,0.56688297,1.926669
-8.856153,-1.6687586,11.190498,-0.7489208,0.4251622,1.8460348
-8.334216,-1.910573,10.529699,-0.7965683,0.2773328,1.7507398
-7.8793178,-2.3774424,9.888053,-0.82344633,0.19792034,1.65911
-7.383718,-2.6240451,9.440337,-0.8564331,0.10995574,1.5503759
-6.95755,-2.9472623,8.674192,-0.8197812,0.05497787,1.4428637
-6.531382,-1.7908629,7.6135616,-0.63041294,0.09896017,1.4746287
-6.2345014,0.50278234,7.6015906,-0.43371433,0.22602014,1.5992452
-6.43322,1.13964,7.831434,-0.5705481,0.18203785,1.5980235
-6.694188,-0.32800564,7.3645644,-0.91507614,0.008552114,1.4110987
-7.007828,-2.3774424,7.599196,-1.0494665,-0.12950343,1.2095132
-7.129933,-3.9839516,7.656657,-0.91507614,-0.2284636,1.0482447
-6.6654577,-4.5322237,6.703765,-0.52534413,-0.19425514,1.1569787
-5.41329,-2.4660277,5.6790466,0.008552114,-0.018325957,1.351234
-4.7429137,-1.6639702,6.7085533,0.47891834,0.13927728,1.4355333
-4.7429137,-1.6639702,6.7085533,0.42638394,0.21624629,1.3255776
-5.058948,-1.9871874,6.6774287,0.27488935,0.24801129,1.2986995
-5.2361193,-0.7278373,6.2847795,0.07574729,0.34208453,1.4648548
-5.2385135,1.3718776,6.256049,-0.4166101,0.41172317,1.7214183
-5.035006,2.693477,5.5042696,-0.625526,0.39950588,1.7592919
-4.8338933,2.0733786,5.305551,-1.1252137,0.376293,1.7446312
-4.6950297,-0.79008657,4.999093,-1.1667526,0.33841935,1.6652187
-4.084508,-3.632004,5.5497594,-1.1117748,0.4007276,1.6542231
-4.8578353,-6.179435,4.9823337,-0.9944886,0.5375614,1.5992452
-3.976769,-6.1100025,7.240066,-0.7244862,0.7733554,1.3206906
-4.8147397,-8.695741,9.346964,-0.9944886,0.79412484,1.1410962
-5.556942,-10.498574,8.815451,-1.17897,0.68416905,0.675617
-5.580884,-10.192117,6.2823853,-1.1068878,0.7684685,0.6059783
-5.899313,-9.31105,6.3805475,-0.88453287,0.55955255,0.36651915
-5.7269306,-10.220847,7.78355,-0.65240407,0.44715336,-0.02321288
-7.0581064,-12.607866,9.3421755,-0.6462954,0.25045475,-0.5876524
-8.00621,-13.311762,9.44752,-0.35308012,0.056199603,-0.98471475
-7.1754227,-7.33344,8.674192,0.22602014,0.17348573,-0.72082096
-7.5800424,0.33997664,7.8290396,0.18936823,0.24556783,-0.23579398
-10.113108,2.5713725,7.81228,-0.6084218,-0.10873401,-0.38240165
-11.204864,-1.5825673,6.3949127,-1.7421877,-0.5656612,-1.0983357
-9.308656,-6.3182983,5.351041,-2.162463,-0.86132,-1.5467108
-6.2823853,-7.9224133,4.9703627,-1.8362609,-0.75502944,-1.563815
