accx,accy,accz,gyrx,gyry,gyrz,magx,magy,magz,linaccx,linaccy,linaccz,rotx,roty,rotz,timestamp
-0.36152446,-0.35673606,9.94312,-0.18570304,-0.042760566,-0.064751714,-11.46,14.46,-45.239998,-0.031124622,0.24420857,0.16280572,-0.020992,0.033115,-0.429149,10.012807
-0.08619126,-0.49799395,9.878476,-0.20891592,-0.059864793,0.05497787,-11.219999,14.28,-44.82,0.23463176,0.1340753,0.10055647,-0.020992,0.033115,-0.429149,10.010886000000001
-0.18914193,-0.89303726,9.583989,-0.02565634,0.119729586,0.38973203,-11.099999,14.099999,-44.76,0.1316811,-0.260968,-0.19153613,-0.020992,0.033115,-0.429149,10.035385
-1.5466543,-0.2873042,9.691729,0.04642576,0.040317107,-0.012217305,-11.16,14.5199995,-45.239998,-1.1994951,0.34476504,-0.08379706,-0.020992,0.033115,-0.429149,9.974999
-0.6631939,-0.34955344,9.78989,-0.03176499,-0.017104227,-0.056199603,-11.46,14.46,-45.539997,-0.31603462,0.2825158,0.011971008,-0.020992,0.033115,-0.429149,10.62927
-0.02633622,-0.46447513,9.65821,-0.09407325,-0.02565634,0.06352998,-11.5199995,14.58,-45.18,0.31603462,0.16998832,-0.11731588,-0.021632,0.032387,-0.427009,9.397730000000001
-0.007182605,-0.5267244,9.667787,-0.1001819,0.009773844,0.007330383,-11.5199995,14.58,-45.3,0.33518824,0.107739076,-0.107739076,-0.021632,0.032387,-0.427009,11.683461000000001
-0.272939,-0.5626374,9.545682,-0.057421334,0.043982297,0.015882496,-11.7,14.58,-45.36,0.06943185,0.08619126,-0.22984336,-0.021632,0.032387,-0.427009,8.371846
-0.5315128,-0.61770403,9.593566,-0.02076942,0.05131268,0.042760566,-11.88,14.759999,-44.76,-0.18674773,0.031124622,-0.18195933,-0.021632,0.032387,-0.427009,10.34177
-0.4405331,-0.60094464,9.674969,-0.014660766,0.042760566,0.019547688,-12.12,15.059999,-44.76,-0.088585466,0.045489833,-0.09816227,-0.021712,0.032291,-0.426515,9.679462
-0.2801216,-0.581791,9.811439,-0.013439035,0.05009095,0.02443461,-12.0,14.88,-44.76,0.06943185,0.06464344,0.035913024,-0.021712,0.032291,-0.426515,10.036961000000002
-0.33758244,-0.5410896,9.854534,-0.010995574,0.059864793,0.037873644,-11.759999,14.28,-44.04,0.019153614,0.10295067,0.079008654,-0.021712,0.032291,-0.426515,9.987153000000001
-0.50517654,-0.59855044,9.864111,-0.007330383,0.064751714,0.040317107,-11.5199995,14.4,-44.46,-0.14604631,0.045489833,0.088585466,-0.021712,0.032291,-0.426515,10.098231000000002
-0.48841715,-0.641646,9.895236,0.0,0.06352998,0.04642576,-11.5199995,14.099999,-45.059998,-0.11731588,0.0,0.11971009,-0.021712,0.032291,-0.426515,9.927192000000002
-0.45489833,-0.5770026,9.892841,-0.0012217305,0.061086524,0.05131268,-11.94,14.219999,-44.94,-0.08379706,0.06464344,0.11731588,-0.021712,0.032291,-0.426515,10.018652999999999
-0.5363012,-0.58418524,9.842564,-0.007330383,0.058643065,0.059864793,-12.12,14.34,-45.539997,-0.15322891,0.05267244,0.06703765,-0.020885,0.033192,-0.425449,10.013769
-0.48362875,-0.46447513,9.821015,-0.018325957,0.059864793,0.06719518,-11.639999,13.62,-44.46,-0.10055647,0.17238252,0.045489833,-0.020885,0.033192,-0.425449,10.024924
-0.61052144,-0.4405331,9.765948,-0.029321533,0.057421334,0.07452556,-11.5199995,13.86,-44.52,-0.21547815,0.19393034,-0.007182605,-0.020885,0.033192,-0.425449,9.982731
-0.60573304,-0.51475334,9.742006,-0.047647487,0.05497787,0.081855945,-11.28,14.28,-44.94,-0.21068975,0.11971009,-0.031124622,-0.020885,0.033192,-0.425449,10.346308
-0.581791,-0.5722142,9.844957,-0.05375614,0.052534413,0.08307768,-10.679999,14.58,-44.82,-0.17238252,0.06464344,0.06943185,-0.021106,0.034765,-0.423507,9.686923000000002
-0.5722142,-0.7469909,9.864111,-0.052534413,0.05009095,0.08552113,-11.28,15.24,-45.6,-0.16280572,-0.107739076,0.088585466,-0.021106,0.034765,-0.423507,10.651847
-0.51714754,-0.6847417,9.868899,-0.05009095,0.047647487,0.09162979,-11.28,14.82,-45.96,-0.095768064,-0.04070143,0.095768064,-0.021106,0.034765,-0.423507,9.372691
-0.59615624,-0.61052144,9.830592,-0.042760566,0.04153884,0.111177474,-10.8,14.759999,-45.899998,-0.17477672,0.031124622,0.05746084,-0.021106,0.034765,-0.423507,12.510267999999998
-0.5482722,-0.7350199,10.000581,-0.04886922,0.034208454,0.11484267,-11.28,14.7,-46.2,-0.11492168,-0.08619126,0.22744916,-0.021106,0.034765,-0.423507,7.655423999999999
-0.5746084,-0.79008657,9.964667,-0.06719518,0.02443461,0.12095132,-11.58,14.28,-46.079998,-0.1412579,-0.1412579,0.19153613,-0.021106,0.034765,-0.423507,9.920577999999999
-0.50996494,-0.89543146,9.847352,-0.06719518,0.019547688,0.11362094,-11.28,15.179999,-45.66,-0.06943185,-0.23702596,0.074220255,-0.021953,0.036064,-0.420839,9.979769000000001
-0.39743748,-0.8690952,9.837775,-0.043982297,0.014660766,0.11484267,-11.4,14.4,-45.539997,0.04070143,-0.21068975,0.06464344,-0.021953,0.036064,-0.420839,10.045691
-0.39264908,-0.80924016,9.866506,-0.018325957,0.019547688,0.12339478,-11.16,14.5199995,-45.18,0.050278235,-0.1436521,0.095768064,-0.021953,0.036064,-0.420839,10.002383
-0.39264908,-0.62967503,9.828198,-0.014660766,0.019547688,0.13194689,-10.38,15.24,-45.239998,0.050278235,0.033518825,0.05746084,-0.021953,0.036064,-0.420839,10.356155
